Iteration,Latitude,Longitude,Altitude,VelX,VelY,VelZ,AccelX,AccelY,AccelZ,Phi,Theta,Psi,PhiDot,ThetaDot,PsiDot,Articulated Landing Gear,Articulated Elevator,Articulated Rudder,Articulated Speed Brake,Articulated LW Aileron,Articulated LW Flap,Articulated RW Aileron,Articulated RW Flap,Articulated LH Elevator,Articulated RH Elevator,Articulated LW Roll Spoiler,Articulated RW Roll Spoiler,Articulated Propeller,Articulated Propeller 1,Articulated Propeller 2,Articulated Propeller 3,Articulated Propeller 4
112.675,0.87499394,0.18913483,1490.65930176,-21.59297,-152.26918,-0.41162,8.13474,-1.14633,-0.80467,0.66110,0.03596,-1.68712,0.15870,0.01209,0.06533,1.00000,0.00000,-0.00683,0.00000,0.08735,0.00000,-0.08735,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
112.700,0.87499385,0.18913390,1490.66796875,-21.38778,-152.29782,-0.43233,8.20737,-1.14568,-0.82832,0.66506,0.03626,-1.68548,0.15870,0.01199,0.06571,1.00000,0.00000,-0.00653,0.00000,0.08754,0.00000,-0.08754,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
112.725,0.87499377,0.18913297,1490.67736816,-21.18112,-152.32637,-0.45303,8.26654,-1.14186,-0.82816,0.66903,0.03655,-1.68382,0.15870,0.01187,0.06610,1.00000,0.00000,-0.00653,0.00000,0.08754,0.00000,-0.08754,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
112.750,0.87499369,0.18913204,1490.68762207,-20.97231,-152.35490,-0.47400,8.35242,-1.14146,-0.83849,0.67300,0.03684,-1.68216,0.15870,0.01175,0.06650,1.00000,0.00000,-0.00634,0.00000,0.08781,0.00000,-0.08781,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
112.775,0.87499361,0.18913111,1490.69885254,-20.76169,-152.38338,-0.49548,8.42478,-1.13914,-0.85920,0.67697,0.03713,-1.68049,0.15869,0.01161,0.06692,1.00000,0.00000,-0.00634,0.00000,0.08781,0.00000,-0.08781,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
112.800,0.87499353,0.18913018,1490.71081543,-20.54960,-152.41176,-0.51688,8.48366,-1.13527,-0.85610,0.68093,0.03741,-1.67880,0.15869,0.01146,0.06734,1.00000,0.00000,-0.00623,0.00000,0.08812,0.00000,-0.08812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
112.825,0.87499345,0.18912925,1490.72375488,-20.33537,-152.44011,-0.53846,8.56934,-1.13389,-0.86341,0.68490,0.03770,-1.67711,0.15869,0.01131,0.06778,1.00000,0.00000,-0.00623,0.00000,0.08812,0.00000,-0.08812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
112.850,0.87499337,0.18912832,1490.73754883,-20.11932,-152.46837,-0.56049,8.64163,-1.13030,-0.88106,0.68887,0.03797,-1.67540,0.15869,0.01115,0.06822,1.00000,0.00000,-0.00622,0.00000,0.08847,0.00000,-0.08847,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
112.875,0.87499329,0.18912739,1490.75207520,-19.90181,-152.49651,-0.58236,8.70040,-1.12555,-0.87488,0.69284,0.03824,-1.67369,0.15869,0.01097,0.06868,1.00000,0.00000,-0.00622,0.00000,0.08847,0.00000,-0.08847,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
112.900,0.87499321,0.18912646,1490.76757813,-19.68216,-152.52460,-0.60434,8.78614,-1.12357,-0.87909,0.69680,0.03851,-1.67196,0.15870,0.01079,0.06914,1.00000,0.00000,-0.00629,0.00000,0.08882,0.00000,-0.08882,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
112.925,0.87499314,0.18912552,1490.78381348,-19.46070,-152.55258,-0.62668,8.85838,-1.11968,-0.89365,0.70077,0.03877,-1.67022,0.15870,0.01060,0.06960,1.00000,0.00000,-0.00629,0.00000,0.08882,0.00000,-0.08882,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
112.950,0.87499306,0.18912459,1490.80078125,-19.23777,-152.58043,-0.64879,8.91732,-1.11380,-0.88433,0.70474,0.03903,-1.66847,0.15871,0.01041,0.07007,1.00000,0.00000,-0.00642,0.00000,0.08916,0.00000,-0.08916,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
112.975,0.87499299,0.18912366,1490.81860352,-19.01270,-152.60820,-0.67093,9.00295,-1.11092,-0.88543,0.70871,0.03928,-1.66670,0.15872,0.01021,0.07054,1.00000,0.00000,-0.00642,0.00000,0.08916,0.00000,-0.08916,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.000,0.87499291,0.18912273,1490.83715820,-18.78581,-152.63585,-0.69335,9.07530,-1.10583,-0.89689,0.71268,0.03953,-1.66493,0.15873,0.01000,0.07101,1.00000,0.00000,-0.00661,0.00000,0.08947,0.00000,-0.08947,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.025,0.87499284,0.18912180,1490.85632324,-18.55746,-152.66333,-0.71546,9.13403,-1.09910,-0.88452,0.71665,0.03977,-1.66314,0.15874,0.00979,0.07148,1.00000,0.00000,-0.00661,0.00000,0.08947,0.00000,-0.08947,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.050,0.87499277,0.18912087,1490.87622070,-18.32697,-152.69072,-0.73753,9.21965,-1.09560,-0.88261,0.72061,0.04001,-1.66134,0.15876,0.00957,0.07196,1.00000,0.00000,-0.00683,0.00000,0.08976,0.00000,-0.08976,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.075,0.87499270,0.18911994,1490.89672852,-18.09467,-152.71797,-0.75980,9.29184,-1.09015,-0.89109,0.72458,0.04024,-1.65953,0.15878,0.00935,0.07243,1.00000,0.00000,-0.00683,0.00000,0.08976,0.00000,-0.08976,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.100,0.87499263,0.18911900,1490.91784668,-17.86091,-152.74503,-0.78170,9.35056,-1.08218,-0.87578,0.72855,0.04046,-1.65771,0.15880,0.00913,0.07290,1.00000,0.00000,-0.00708,0.00000,0.09001,0.00000,-0.09001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.125,0.87499256,0.18911807,1490.93957520,-17.62501,-152.77197,-0.80347,9.43600,-1.07764,-0.87099,0.73252,0.04068,-1.65588,0.15882,0.00890,0.07337,1.00000,0.00000,-0.00708,0.00000,0.09001,0.00000,-0.09001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.150,0.87499249,0.18911714,1490.96179199,-17.38731,-152.79874,-0.82539,9.50795,-1.07079,-0.87666,0.73650,0.04089,-1.65403,0.15884,0.00867,0.07384,1.00000,0.00000,-0.00734,0.00000,0.09021,0.00000,-0.09021,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.175,0.87499242,0.18911621,1490.98449707,-17.14815,-152.82532,-0.84686,9.56634,-1.06295,-0.85864,0.74047,0.04110,-1.65217,0.15886,0.00845,0.07431,1.00000,0.00000,-0.00734,0.00000,0.09021,0.00000,-0.09021,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.200,0.87499236,0.18911527,1491.00781250,-16.90686,-152.85175,-0.86813,9.65155,-1.05690,-0.85118,0.74444,0.04131,-1.65030,0.15889,0.00822,0.07477,1.00000,0.00000,-0.00760,0.00000,0.09038,0.00000,-0.09038,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.225,0.87499229,0.18911434,1491.03149414,-16.66378,-152.87798,-0.88949,9.72313,-1.04938,-0.85425,0.74841,0.04150,-1.64843,0.15892,0.00799,0.07523,1.00000,0.00000,-0.00760,0.00000,0.09038,0.00000,-0.09038,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.250,0.87499223,0.18911341,1491.05566406,-16.41925,-152.90399,-0.91033,9.78113,-1.04056,-0.83372,0.75239,0.04169,-1.64653,0.15894,0.00776,0.07569,1.00000,0.00000,-0.00785,0.00000,0.09051,0.00000,-0.09051,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.275,0.87499216,0.18911247,1491.08020020,-16.17261,-152.92984,-0.93093,9.86594,-1.03370,-0.82383,0.75636,0.04188,-1.64463,0.15897,0.00754,0.07614,1.00000,0.00000,-0.00785,0.00000,0.09051,0.00000,-0.09051,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.300,0.87499210,0.18911154,1491.10522461,-15.92418,-152.95546,-0.95154,9.93703,-1.02498,-0.82454,0.76034,0.04206,-1.64272,0.15900,0.00731,0.07659,1.00000,0.00000,-0.00809,0.00000,0.09061,0.00000,-0.09061,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.325,0.87499204,0.18911061,1491.13061523,-15.67432,-152.98083,-0.97159,9.99452,-1.01525,-0.80172,0.76431,0.04223,-1.64079,0.15903,0.00709,0.07704,1.00000,0.00000,-0.00809,0.00000,0.09061,0.00000,-0.09061,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.350,0.87499198,0.18910967,1491.15637207,-15.42235,-153.00603,-0.99133,10.07878,-1.00764,-0.78962,0.76829,0.04240,-1.63885,0.15906,0.00686,0.07748,1.00000,0.00000,-0.00830,0.00000,0.09068,0.00000,-0.09068,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.375,0.87499192,0.18910874,1491.18249512,-15.16861,-153.03099,-1.01103,10.14934,-0.99838,-0.78826,0.77227,0.04256,-1.63691,0.15909,0.00664,0.07793,1.00000,0.00000,-0.00830,0.00000,0.09068,0.00000,-0.09068,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.400,0.87499186,0.18910780,1491.20898438,-14.91345,-153.05566,-1.03013,10.20676,-0.98723,-0.76395,0.77624,0.04272,-1.63495,0.15912,0.00642,0.07837,1.00000,0.00000,-0.00849,0.00000,0.09072,0.00000,-0.09072,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.425,0.87499180,0.18910687,1491.23583984,-14.65618,-153.08014,-1.04888,10.29045,-0.97893,-0.74985,0.78022,0.04287,-1.63298,0.15915,0.00621,0.07880,1.00000,0.00000,-0.00849,0.00000,0.09072,0.00000,-0.09072,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.450,0.87499175,0.18910594,1491.26306152,-14.39717,-153.10434,-1.06754,10.36045,-0.96797,-0.74654,0.78420,0.04302,-1.63100,0.15918,0.00599,0.07924,1.00000,0.00000,-0.00865,0.00000,0.09075,0.00000,-0.09075,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.475,0.87499169,0.18910500,1491.29064941,-14.13675,-153.12823,-1.08554,10.41674,-0.95596,-0.71984,0.78818,0.04316,-1.62900,0.15920,0.00578,0.07967,1.00000,0.00000,-0.00865,0.00000,0.09075,0.00000,-0.09075,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.500,0.87499164,0.18910407,1491.31860352,-13.87426,-153.15192,-1.10314,10.49980,-0.94699,-0.70403,0.79216,0.04330,-1.62700,0.15923,0.00556,0.08011,1.00000,0.00000,-0.00880,0.00000,0.09078,0.00000,-0.09078,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.525,0.87499158,0.18910313,1491.34692383,-13.61003,-153.17529,-1.12061,10.56925,-0.93497,-0.69902,0.79615,0.04343,-1.62499,0.15926,0.00535,0.08054,1.00000,0.00000,-0.00880,0.00000,0.09078,0.00000,-0.09078,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.550,0.87499153,0.18910220,1491.37561035,-13.34440,-153.19835,-1.13738,10.62495,-0.92221,-0.67071,0.80013,0.04355,-1.62297,0.15929,0.00514,0.08097,1.00000,0.00000,-0.00891,0.00000,0.09079,0.00000,-0.09079,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.575,0.87499148,0.18910126,1491.40466309,-13.07671,-153.22113,-1.15371,10.70756,-0.91141,-0.65331,0.80411,0.04367,-1.62093,0.15932,0.00494,0.08141,1.00000,0.00000,-0.00891,0.00000,0.09079,0.00000,-0.09079,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.600,0.87499143,0.18910033,1491.43408203,-12.80730,-153.24362,-1.16988,10.77645,-0.89962,-0.64682,0.80809,0.04379,-1.61889,0.15934,0.00473,0.08184,1.00000,0.00000,-0.00901,0.00000,0.09081,0.00000,-0.09081,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.625,0.87499138,0.18909939,1491.46386719,-12.53651,-153.26576,-1.18531,10.83166,-0.88556,-0.61705,0.81208,0.04389,-1.61683,0.15937,0.00453,0.08228,1.00000,0.00000,-0.00901,0.00000,0.09081,0.00000,-0.09081,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.650,0.87499133,0.18909846,1491.49401855,-12.26367,-153.28760,-1.20027,10.91379,-0.87362,-0.59826,0.81606,0.04400,-1.61476,0.15939,0.00433,0.08271,1.00000,0.00000,-0.00910,0.00000,0.09083,0.00000,-0.09083,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.675,0.87499128,0.18909752,1491.52465820,-11.98911,-153.30911,-1.21503,10.98230,-0.86031,-0.59039,0.82005,0.04410,-1.61268,0.15941,0.00412,0.08315,1.00000,0.00000,-0.00910,0.00000,0.09083,0.00000,-0.09083,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.700,0.87499124,0.18909659,1491.55554199,-11.71318,-153.33026,-1.22901,11.03708,-0.84565,-0.55935,0.82404,0.04419,-1.61059,0.15944,0.00392,0.08359,1.00000,0.00000,-0.00917,0.00000,0.09085,0.00000,-0.09085,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.725,0.87499119,0.18909565,1491.58691406,-11.43521,-153.35107,-1.24249,11.11890,-0.83267,-0.53931,0.82802,0.04428,-1.60849,0.15946,0.00373,0.08404,1.00000,0.00000,-0.00917,0.00000,0.09085,0.00000,-0.09085,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.750,0.87499115,0.18909471,1491.61865234,-11.15553,-153.37154,-1.25575,11.18707,-0.81855,-0.53025,0.83201,0.04437,-1.60638,0.15948,0.00353,0.08448,1.00000,0.00000,-0.00923,0.00000,0.09089,0.00000,-0.09089,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.775,0.87499111,0.18909378,1491.65063477,-10.87449,-153.39160,-1.26820,11.24163,-0.80278,-0.49804,0.83600,0.04445,-1.60426,0.15950,0.00333,0.08493,1.00000,0.00000,-0.00923,0.00000,0.09089,0.00000,-0.09089,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.800,0.87499106,0.18909284,1491.68322754,-10.59142,-153.41132,-1.28013,11.32299,-0.78885,-0.47711,0.83999,0.04452,-1.60212,0.15952,0.00313,0.08539,1.00000,0.00000,-0.00928,0.00000,0.09093,0.00000,-0.09093,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.825,0.87499102,0.18909190,1491.71606445,-10.30664,-153.43066,-1.29180,11.39123,-0.77404,-0.46676,0.84397,0.04459,-1.59998,0.15954,0.00294,0.08584,1.00000,0.00000,-0.00928,0.00000,0.09093,0.00000,-0.09093,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.850,0.87499098,0.18909097,1491.74926758,-10.02050,-153.44960,-1.30264,11.44570,-0.75728,-0.43352,0.84796,0.04466,-1.59782,0.15956,0.00275,0.08630,1.00000,0.00000,-0.00933,0.00000,0.09099,0.00000,-0.09099,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.875,0.87499095,0.18909003,1491.78283691,-9.73231,-153.46814,-1.31292,11.52733,-0.74129,-0.41137,0.85195,0.04472,-1.59565,0.15958,0.00255,0.08677,1.00000,0.00000,-0.00933,0.00000,0.09099,0.00000,-0.09099,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.900,0.87499091,0.18908910,1491.81677246,-9.44243,-153.48624,-1.32293,11.59539,-0.72401,-0.40027,0.85594,0.04477,-1.59347,0.15960,0.00236,0.08724,1.00000,0.00000,-0.00938,0.00000,0.09104,0.00000,-0.09104,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.925,0.87499087,0.18908816,1491.85095215,-9.15118,-153.50389,-1.33208,11.64994,-0.70637,-0.36612,0.85993,0.04482,-1.59128,0.15961,0.00217,0.08772,1.00000,0.00000,-0.00938,0.00000,0.09104,0.00000,-0.09104,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.950,0.87499084,0.18908722,1491.88549805,-8.85789,-153.52113,-1.34066,11.73170,-0.68968,-0.34308,0.86392,0.04487,-1.58908,0.15963,0.00198,0.08820,1.00000,0.00000,-0.00943,0.00000,0.09112,0.00000,-0.09112,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113.975,0.87499080,0.18908628,1491.92041016,-8.56289,-153.53792,-1.34894,11.79996,-0.67137,-0.33115,0.86792,0.04491,-1.58686,0.15965,0.00179,0.08868,1.00000,0.00000,-0.00943,0.00000,0.09112,0.00000,-0.09112,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
114.000,0.87499077,0.18908535,1491.95556641,-8.26652,-153.55423,-1.35634,11.85470,-0.65238,-0.29617,0.87191,0.04495,-1.58463,0.15966,0.00160,0.08917,1.00000,0.00000,-0.00949,0.00000,0.09120,0.00000,-0.09120,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
114.025,0.87499074,0.18908441,1491.99096680,-7.96810,-153.57010,-1.36315,11.93676,-0.63452,-0.27237,0.87590,0.04498,-1.58239,0.15968,0.00141,0.08967,1.00000,0.00000,-0.00949,0.00000,0.09120,0.00000,-0.09120,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
114.050,0.87499071,0.18908347,1492.02661133,-7.66797,-153.58548,-1.36964,12.00534,-0.61524,-0.25967,0.87989,0.04500,-1.58014,0.15969,0.00122,0.09017,1.00000,0.00000,-0.00955,0.00000,0.09128,0.00000,-0.09128,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
114.075,0.87499068,0.18908254,1492.06250000,-7.36646,-153.60037,-1.37524,12.06052,-0.59559,-0.22400,0.88388,0.04503,-1.57787,0.15971,0.00103,0.09068,1.00000,0.00000,-0.00955,0.00000,0.09128,0.00000,-0.09128,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
114.100,0.87499065,0.18908160,1492.09851074,-7.06288,-153.61479,-1.38023,12.14310,-0.57658,-0.19955,0.88788,0.04504,-1.57559,0.15972,0.00085,0.09120,1.00000,0.00000,-0.00961,0.00000,0.09138,0.00000,-0.09138,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
114.125,0.87499063,0.18908066,1492.13476563,-6.75757,-153.62871,-1.38488,12.21221,-0.55636,-0.18621,0.89187,0.04506,-1.57330,0.15974,0.00066,0.09172,1.00000,0.00000,-0.00961,0.00000,0.09138,0.00000,-0.09138,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
114.150,0.87499060,0.18907972,1492.17114258,-6.45087,-153.64209,-1.38863,12.26799,-0.53542,-0.14996,0.89587,0.04506,-1.57099,0.15975,0.00048,0.09224,1.00000,0.00000,-0.00968,0.00000,0.09147,0.00000,-0.09147,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
114.175,0.87499058,0.18907878,1492.20764160,-6.14209,-153.65498,-1.39176,12.35117,-0.51584,-0.12489,0.89986,0.04507,-1.56867,0.15977,0.00029,0.09278,1.00000,0.00000,-0.00968,0.00000,0.09147,0.00000,-0.09147,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
114.200,0.87499056,0.18907785,1492.24426270,-5.83157,-153.66734,-1.39453,12.42101,-0.49459,-0.11104,0.90385,0.04507,-1.56634,0.15978,0.00011,0.09332,1.00000,0.00000,-0.00976,0.00000,0.09157,0.00000,-0.09157,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
114.225,0.87499053,0.18907691,1492.28088379,-5.51963,-153.67917,-1.39639,12.47754,-0.47288,-0.07426,0.90785,0.04506,-1.56400,0.15979,-0.00007,0.09386,1.00000,0.00000,-0.00976,0.00000,0.09157,0.00000,-0.09157,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
114.250,0.87499051,0.18907597,1492.31762695,-5.20559,-153.69044,-1.39761,12.56160,-0.45076,-0.04872,0.91184,0.04505,-1.56164,0.15981,-0.00025,0.09442,1.00000,0.00000,-0.00984,0.00000,0.09168,0.00000,-0.09168,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
114.275,0.87499050,0.18907503,1492.35437012,-4.88978,-153.70116,-1.39847,12.63231,-0.42833,-0.03443,0.91584,0.04503,-1.55926,0.15982,-0.00044,0.09498,1.00000,0.00000,-0.00984,0.00000,0.09168,0.00000,-0.09168,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
114.300,0.87499048,0.18907409,1492.39111328,-4.57254,-153.71130,-1.39840,12.68979,-0.40565,0.00276,0.91984,0.04501,-1.55688,0.15983,-0.00062,0.09554,1.00000,0.00000,-0.00992,0.00000,0.09178,0.00000,-0.09178,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
114.325,0.87499046,0.18907316,1492.42773438,-4.25317,-153.72089,-1.39768,12.77462,-0.38318,0.02882,0.92383,0.04499,-1.55447,0.15985,-0.00079,0.09612,1.00000,0.00000,-0.00992,0.00000,0.09178,0.00000,-0.09178,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
114.350,0.87499045,0.18907222,1492.46435547,-3.93206,-153.72989,-1.39655,12.84452,-0.35986,0.04491,0.92783,0.04496,-1.55206,0.15986,-0.00096,0.09671,1.00000,0.00000,-0.01001,0.00000,0.09188,0.00000,-0.09188,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
114.375,0.87499043,0.18907128,1492.50097656,-3.60950,-153.73827,-1.39448,12.90242,-0.33538,0.08293,0.93182,0.04493,-1.54962,0.15987,-0.00113,0.09732,1.00000,0.00000,-0.01001,0.00000,0.09188,0.00000,-0.09188,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
114.400,0.87499042,0.18907034,1492.53735352,-3.28483,-153.74608,-1.39172,12.98663,-0.31248,0.11061,0.93582,0.04489,-1.54718,0.15989,-0.00128,0.09794,1.00000,0.00000,-0.01010,0.00000,0.09199,0.00000,-0.09199,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
114.425,0.87499041,0.18906940,1492.57373047,-2.95826,-153.75267,-1.44956,13.06289,-0.26375,-2.31359,0.93235,0.04478,-1.54498,-0.13885,-0.00456,0.08789,1.00000,0.00000,-0.01010,0.00000,0.09199,0.00000,-0.09199,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
114.450,0.87499040,0.18906846,1492.61010742,-2.61371,-153.75970,-1.41443,13.78185,-0.28152,1.40491,0.93332,0.04470,-1.54274,0.03861,-0.00343,0.08951,1.00000,0.00000,-0.01019,0.00000,0.09210,0.00000,-0.09210,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
114.475,0.87499039,0.18906753,1492.64624023,-2.27680,-153.76537,-1.43859,13.47671,-0.22662,-0.96640,0.93146,0.04456,-1.54067,-0.07427,-0.00565,0.08311,1.00000,0.00000,-0.01019,0.00000,0.09210,0.00000,-0.09210,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
114.500,0.87499038,0.18906659,1492.68237305,-1.93303,-153.77049,-1.45144,13.75046,-0.20489,-0.51380,0.92845,0.04437,-1.53875,-0.12018,-0.00760,0.07689,1.00000,0.00000,-0.01029,0.00000,0.05283,0.00000,-0.05283,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
114.525,0.87499037,0.18906565,1492.71838379,-1.59185,-153.77490,-1.45681,13.64719,-0.17645,-0.21492,0.92498,0.04415,-1.53695,-0.13889,-0.00884,0.07164,1.00000,0.00000,-0.01029,0.00000,0.05283,0.00000,-0.05283,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
114.550,0.87499037,0.18906471,1492.75439453,-1.25473,-153.77863,-1.45803,13.48517,-0.14890,-0.04891,0.92132,0.04392,-1.53527,-0.14657,-0.00952,0.06725,1.00000,0.00000,-0.00751,0.00000,0.01356,0.00000,-0.01356,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
114.575,0.87499037,0.18906377,1492.79040527,-0.92268,-153.78165,-1.45683,13.28188,-0.12109,0.04818,0.91757,0.04368,-1.53368,-0.14978,-0.00978,0.06359,1.00000,0.00000,-0.00751,0.00000,0.01356,0.00000,-0.01356,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
