Iteration,Latitude,Longitude,Altitude,VelX,VelY,VelZ,AccelX,AccelY,AccelZ,Phi,Theta,Psi,PhiDot,ThetaDot,PsiDot,Articulated Landing Gear,Articulated Elevator,Articulated Rudder,Articulated Speed Brake,Articulated LW Aileron,Articulated LW Flap,Articulated RW Aileron,Articulated RW Flap
62.502,-0.57261101,2.65032678,262.36068726,-63.80097,76.94724,-20.67923,0.00013,-0.00013,0.00023,0.00209,0.24494,2.31320,0.00006,0.01713,0.00016,1.00000,0.00000,0.00346,0.00000,-0.00386,0.39245,0.00382,0.39245
62.535,-0.57261134,2.65032726,263.05877686,-63.79522,76.94034,-20.70247,0.00013,-0.00014,0.00024,0.00210,0.24552,2.31320,0.00006,0.01760,0.00016,1.00000,0.00000,0.00346,0.00000,-0.00386,0.39231,0.00382,0.39231
62.568,-0.57261168,2.65032774,263.75775146,-63.78976,76.93375,-20.72546,0.00013,-0.00014,0.00025,0.00210,0.24611,2.31321,0.00006,0.01772,0.00016,1.00000,0.00000,0.00346,0.00000,-0.00386,0.39231,0.00382,0.39231
62.602,-0.57261201,2.65032821,264.44415283,-63.78457,76.92746,-20.74725,0.00014,-0.00015,0.00026,0.00210,0.24670,2.31321,0.00006,0.01810,0.00016,1.00000,0.00000,0.00346,0.00000,-0.00386,0.37762,0.00382,0.37762
62.635,-0.57261235,2.65032869,265.14172363,-63.77966,76.92147,-20.76855,0.00014,-0.00015,0.00026,0.00210,0.24731,2.31322,0.00006,0.01821,0.00016,1.00000,0.00000,0.00346,0.00000,-0.00386,0.37762,0.00382,0.37762
62.668,-0.57261269,2.65032918,265.85473633,-63.77501,76.91577,-20.78880,0.00015,-0.00016,0.00027,0.00210,0.24792,2.31322,0.00006,0.01855,0.00016,1.00000,0.00000,0.00346,0.00000,-0.00386,0.37762,0.00382,0.37762
62.702,-0.57261302,2.65032965,266.53430176,-63.77063,76.91035,-20.80907,0.00015,-0.00016,0.00027,0.00211,0.24854,2.31323,0.00006,0.01853,0.00015,1.00000,0.00000,0.00346,0.00000,-0.00386,0.37762,0.00382,0.37762
62.735,-0.57261335,2.65033013,267.23034668,-63.76650,76.90521,-20.82834,0.00015,-0.00016,0.00028,0.00211,0.24916,2.31323,0.00007,0.01877,0.00015,1.00000,0.00000,0.00346,0.00000,-0.00386,0.37762,0.00382,0.37762
62.768,-0.57261369,2.65033061,267.94519043,-63.76263,76.90036,-20.84724,0.00015,-0.00016,0.00028,0.00211,0.24979,2.31324,0.00007,0.01873,0.00015,1.00000,0.00000,0.00346,0.00000,-0.00386,0.36291,0.00382,0.36291
62.802,-0.57261402,2.65033108,268.62170410,-63.75901,76.89578,-20.86527,0.00015,-0.00016,0.00028,0.00211,0.25042,2.31324,0.00007,0.01892,0.00015,1.00000,0.00000,0.00346,0.00000,-0.00386,0.36293,0.00382,0.36293
62.835,-0.57261435,2.65033156,269.32266235,-63.75562,76.89145,-20.88352,0.00015,-0.00016,0.00028,0.00212,0.25105,2.31325,0.00007,0.01874,0.00014,1.00000,0.00000,0.00346,0.00000,-0.00386,0.36293,0.00382,0.36293
62.868,-0.57261468,2.65033203,270.01489258,-63.75248,76.88739,-20.90086,0.00015,-0.00016,0.00028,0.00212,0.25168,2.31325,0.00007,0.01883,0.00014,1.00000,0.00000,0.00346,0.00000,-0.00386,0.34826,0.00382,0.34826
62.901,-0.57261502,2.65033251,270.71527100,-63.74959,76.88361,-20.91795,0.00015,-0.00016,0.00028,0.00212,0.25230,2.31326,0.00007,0.01862,0.00014,1.00000,0.00000,0.00346,0.00000,-0.00386,0.34825,0.00382,0.34825
62.935,-0.57261535,2.65033299,271.41687012,-63.74693,76.88008,-20.93427,0.00015,-0.00016,0.00028,0.00212,0.25292,2.31326,0.00007,0.01866,0.00014,1.00000,0.00000,0.00346,0.00000,-0.00386,0.34825,0.00382,0.34825
62.968,-0.57261569,2.65033346,272.11047363,-63.74451,76.87680,-20.95091,0.00014,-0.00016,0.00027,0.00212,0.25354,2.31326,0.00008,0.01832,0.00013,1.00000,0.00000,0.00346,0.00000,-0.00386,0.34825,0.00382,0.34825
63.001,-0.57261602,2.65033394,272.81155396,-63.74232,76.87378,-20.96697,0.00014,-0.00015,0.00026,0.00213,0.25415,2.31327,0.00008,0.01824,0.00013,1.00000,0.00000,0.00346,0.00000,-0.00386,0.34825,0.00382,0.34825
63.035,-0.57261636,2.65033442,273.51589966,-63.74218,76.86935,-20.98341,0.00013,-0.00015,0.00026,0.00214,0.25475,2.31327,0.00058,0.01784,-0.00015,1.00000,0.00000,0.00346,0.00000,-0.00386,0.33359,0.00382,0.33359
63.068,-0.57261669,2.65033490,274.22039795,-63.74376,76.86382,-20.99961,0.00011,-0.00016,0.00025,0.00217,0.25535,2.31325,0.00144,0.01766,-0.00064,1.00000,0.00000,0.00346,0.00000,-0.00386,0.33359,0.00382,0.33359
63.102,-0.57261703,2.65033538,274.91564941,-63.74706,76.85719,-21.01662,0.00009,-0.00017,0.00024,0.00224,0.25593,2.31322,0.00265,0.01707,-0.00134,1.00000,0.00000,0.00346,0.00000,-0.00386,0.33359,0.00382,0.33359
63.135,-0.57261736,2.65033585,275.61495972,-63.75205,76.84953,-21.03330,0.00006,-0.00018,0.00023,0.00236,0.25649,2.31316,0.00416,0.01675,-0.00223,1.00000,0.00000,0.00346,0.00000,-0.00386,0.33359,0.00382,0.33359
63.168,-0.57261770,2.65033633,276.31985474,-63.75868,76.84090,-21.05021,0.00002,-0.00019,0.00022,0.00253,0.25704,2.31307,0.00594,0.01613,-0.00331,1.00000,0.00000,0.00346,0.00000,-0.00386,0.31895,0.00382,0.31895
63.202,-0.57261803,2.65033681,277.01403809,-63.76692,76.83131,-21.06683,-0.00001,-0.00021,0.00021,0.00276,0.25757,2.31293,0.00795,0.01577,-0.00456,1.00000,0.00000,0.00346,0.00000,-0.00386,0.31894,0.00382,0.31894
63.235,-0.57261836,2.65033729,277.72076416,-63.77680,76.82077,-21.08413,-0.00005,-0.00022,0.00021,0.00307,0.25808,2.31276,0.01027,0.01502,-0.00598,1.00000,0.00000,0.00346,0.00000,-0.00386,0.31894,0.00382,0.31894
63.268,-0.57261870,2.65033777,278.42636108,-63.78828,76.80934,-21.10099,-0.00010,-0.00023,0.00021,0.00345,0.25858,2.31253,0.01275,0.01456,-0.00757,1.00000,0.00000,0.00346,0.00000,-0.00386,0.30429,0.00382,0.30429
63.302,-0.57261903,2.65033824,279.12512207,-63.80134,76.79704,-21.11798,-0.00014,-0.00024,0.00021,0.00392,0.25905,2.31225,0.01541,0.01382,-0.00933,1.00000,0.00000,0.00346,0.00000,-0.00386,0.30430,0.00382,0.30430
63.335,-0.57261937,2.65033872,279.82794189,-63.81596,76.78391,-21.13450,-0.00019,-0.00024,0.00021,0.00448,0.25951,2.31191,0.01821,0.01336,-0.01124,1.00000,0.00000,0.00346,0.00000,-0.00386,0.30430,0.00382,0.30430
63.368,-0.57261971,2.65033920,280.53787231,-63.83218,76.76994,-21.15145,-0.00024,-0.00024,0.00022,0.00514,0.25994,2.31150,0.02127,0.01252,-0.01331,1.00000,0.00000,0.00346,0.00000,-0.00386,0.30430,0.00382,0.30430
63.402,-0.57262004,2.65033967,281.23483276,-63.84992,76.75522,-21.16782,-0.00029,-0.00023,0.00023,0.00591,0.26035,2.31101,0.02438,0.01198,-0.01552,1.00000,0.00000,0.00346,0.00000,-0.00386,0.30430,0.00382,0.30430
63.435,-0.57262037,2.65034015,281.94116211,-63.86916,76.73981,-21.18418,-0.00033,-0.00022,0.00025,0.00677,0.26073,2.31046,0.02757,0.01113,-0.01786,1.00000,0.00000,0.00346,0.00000,-0.00386,0.28965,0.00382,0.28965
63.468,-0.57262071,2.65034064,282.66555786,-63.88960,76.72453,-21.19883,-0.00037,-0.00020,0.00027,0.00774,0.26109,2.30982,0.03065,0.01051,-0.02024,1.00000,0.00000,0.00346,0.00000,-0.00386,0.28968,0.00382,0.28968
63.502,-0.57262104,2.65034110,283.35180664,-63.91115,76.70969,-21.21183,-0.00040,-0.00017,0.00028,0.00882,0.26142,2.30911,0.03374,0.00951,-0.02263,1.00000,0.00000,0.00346,0.00000,-0.00386,0.28968,0.00382,0.28968
63.535,-0.57262138,2.65034158,284.06076050,-63.93361,76.69521,-21.22245,-0.00043,-0.00014,0.00030,0.00999,0.26173,2.30831,0.03662,0.00891,-0.02501,1.00000,0.00000,0.00346,0.00000,-0.00386,0.27502,0.00382,0.27502
63.568,-0.57262171,2.65034206,284.77340698,-63.95700,76.68117,-21.23130,-0.00045,-0.00011,0.00032,0.01126,0.26201,2.30744,0.03932,0.00811,-0.02739,1.00000,0.00000,0.00346,0.00000,-0.00386,0.27507,0.00382,0.27507
63.602,-0.57262205,2.65034254,285.48583984,-63.98126,76.66757,-21.23784,-0.00047,-0.00009,0.00033,0.01261,0.26227,2.30648,0.04184,0.00769,-0.02973,1.00000,0.00000,0.00346,0.00000,-0.00386,0.27507,0.00382,0.27507
63.635,-0.57262238,2.65034301,286.18814087,-64.00644,76.65448,-21.24265,-0.00049,-0.00005,0.00035,0.01405,0.26251,2.30545,0.04431,0.00704,-0.03201,1.00000,0.00000,0.00346,0.00000,-0.00386,0.27507,0.00382,0.27507
63.668,-0.57262272,2.65034349,286.90402222,-64.03239,76.64195,-21.24520,-0.00050,-0.00003,0.00036,0.01557,0.26274,2.30435,0.04653,0.00676,-0.03421,1.00000,0.00000,0.00346,0.00000,-0.00386,0.27507,0.00382,0.27507
63.702,-0.57262306,2.65034397,287.61602783,-64.05913,76.63003,-21.24608,-0.00050,-0.00001,0.00037,0.01715,0.26295,2.30317,0.04855,0.00626,-0.03634,1.00000,0.00000,0.00346,0.00000,-0.00386,0.26082,0.00382,0.26082
63.735,-0.57262339,2.65034444,288.31768799,-64.08591,76.61887,-21.24559,-0.00051,0.00000,0.00037,0.01880,0.26316,2.30193,0.05024,0.00622,-0.03833,1.00000,0.00000,0.00346,0.00000,-0.00386,0.26054,0.00382,0.26054
63.768,-0.57262373,2.65034492,289.03326416,-64.11240,76.60866,-21.24507,-0.00052,0.00001,0.00037,0.02050,0.26336,2.30062,0.05167,0.00601,-0.04012,1.00000,0.00000,0.00346,0.00000,-0.00386,0.26054,0.00382,0.26054
63.802,-0.57262406,2.65034540,289.75115967,-64.13865,76.59947,-21.24384,-0.00052,0.00000,0.00036,0.02224,0.26357,2.29926,0.05272,0.00611,-0.04173,1.00000,0.00000,0.00346,0.00000,-0.00386,0.24605,0.00382,0.24605
63.835,-0.57262440,2.65034588,290.46792603,-64.16470,76.59133,-21.24243,-0.00050,-0.00000,0.00034,0.02401,0.26377,2.29784,0.05343,0.00594,-0.04316,1.00000,0.00000,0.00346,0.00000,-0.00386,0.24610,0.00382,0.24610
63.869,-0.57262474,2.65034635,291.18344116,-64.19051,76.58421,-21.24029,-0.00049,-0.00002,0.00032,0.02580,0.26397,2.29638,0.05381,0.00607,-0.04442,1.00000,0.00000,0.00346,0.00000,-0.00386,0.24610,0.00382,0.24610
63.902,-0.57262507,2.65034681,291.87152100,-64.21613,76.57808,-21.23825,-0.00047,-0.00003,0.00029,0.02759,0.26417,2.29488,0.05396,0.00586,-0.04552,1.00000,0.00000,0.00346,0.00000,-0.00386,0.24610,0.00382,0.24610
63.935,-0.57262540,2.65034729,292.58560181,-64.24152,76.57297,-21.23547,-0.00044,-0.00005,0.00026,0.02939,0.26437,2.29335,0.05382,0.00598,-0.04645,1.00000,0.00000,0.00346,0.00000,-0.00386,0.24610,0.00382,0.24610
63.968,-0.57262574,2.65034777,293.30160522,-64.26670,76.56888,-21.23249,-0.00041,-0.00007,0.00022,0.03118,0.26457,2.29178,0.05341,0.00582,-0.04722,1.00000,0.00000,0.00346,0.00000,-0.00386,0.23151,0.00382,0.23151
64.002,-0.57262608,2.65034824,294.01586914,-64.29165,76.56579,-21.22880,-0.00038,-0.00010,0.00018,0.03295,0.26476,2.29020,0.05275,0.00597,-0.04783,1.00000,0.00000,0.00346,0.00000,-0.00386,0.23171,0.00382,0.23171
64.035,-0.57262642,2.65034872,294.72268677,-64.31635,76.56367,-21.22528,-0.00034,-0.00013,0.00013,0.03469,0.26496,2.28860,0.05186,0.00579,-0.04830,1.00000,0.00000,0.00346,0.00000,-0.00386,0.23171,0.00382,0.23171
64.068,-0.57262676,2.65034919,295.43237305,-64.34069,76.56237,-21.22134,-0.00030,-0.00017,0.00009,0.03640,0.26516,2.28698,0.05078,0.00594,-0.04862,1.00000,0.00000,0.00346,0.00000,-0.00386,0.21731,0.00382,0.21731
64.102,-0.57262709,2.65034966,296.13574219,-64.36466,76.56195,-21.21738,-0.00026,-0.00020,0.00004,0.03808,0.26535,2.28536,0.04941,0.00590,-0.04880,1.00000,0.00000,0.00346,0.00000,-0.00386,0.21739,0.00382,0.21739
64.135,-0.57262743,2.65035014,296.85235596,-64.38784,76.56271,-21.21304,-0.00021,-0.00027,-0.00001,0.03969,0.26556,2.28373,0.04720,0.00619,-0.04884,1.00000,0.00000,0.00346,0.00000,-0.00386,0.21739,0.00382,0.21739
64.168,-0.57262777,2.65035062,297.56048584,-64.41011,76.56476,-21.20896,-0.00014,-0.00035,-0.00009,0.04121,0.26576,2.28210,0.04403,0.00624,-0.04878,1.00000,0.00000,0.00346,0.00000,-0.00386,0.21739,0.00382,0.21739
64.202,-0.57262811,2.65035109,298.26181030,-64.43156,76.56799,-21.20447,-0.00006,-0.00045,-0.00016,0.04261,0.26598,2.28048,0.04014,0.00661,-0.04859,1.00000,0.00000,0.00346,0.00000,-0.00386,0.21739,0.00382,0.21739
64.235,-0.57262845,2.65035156,298.97079468,-64.45238,76.57233,-21.20006,0.00003,-0.00055,-0.00023,0.04388,0.26620,2.27886,0.03577,0.00679,-0.04831,1.00000,0.00000,0.00346,0.00000,-0.00386,0.20317,0.00382,0.20317
64.268,-0.57262879,2.65035204,299.68093872,-64.47269,76.57755,-21.19532,0.00011,-0.00066,-0.00027,0.04500,0.26644,2.27726,0.03118,0.00723,-0.04790,1.00000,0.00000,0.00346,0.00000,-0.00386,0.20318,0.00382,0.20318
64.302,-0.57262912,2.65035251,300.38064575,-64.49257,76.58368,-21.19096,0.00019,-0.00075,-0.00029,0.04595,0.26668,2.27567,0.02640,0.00740,-0.04741,1.00000,0.00000,0.00346,0.00000,-0.00386,0.20318,0.00382,0.20318
64.335,-0.57262946,2.65035299,301.08786011,-64.51212,76.59055,-21.18630,0.00027,-0.00084,-0.00029,0.04676,0.26694,2.27410,0.02170,0.00785,-0.04679,1.00000,0.00000,0.00346,0.00000,-0.00386,0.18926,0.00382,0.18926
64.368,-0.57262981,2.65035347,301.80209351,-64.53137,76.59823,-21.18181,0.00034,-0.00091,-0.00026,0.04740,0.26720,2.27255,0.01705,0.00803,-0.04609,1.00000,0.00000,0.00346,0.00000,-0.00386,0.18924,0.00382,0.18924
64.402,-0.57263014,2.65035394,302.49432373,-64.55029,76.60671,-21.17715,0.00040,-0.00097,-0.00021,0.04789,0.26748,2.27103,0.01244,0.00839,-0.04528,1.00000,0.00000,0.00346,0.00000,-0.00386,0.18924,0.00382,0.18924
64.435,-0.57263048,2.65035441,303.20101929,-64.56873,76.61609,-21.17306,0.00046,-0.00101,-0.00014,0.04823,0.26776,2.26953,0.00765,0.00838,-0.04442,1.00000,0.00000,0.00346,0.00000,-0.00386,0.18924,0.00382,0.18924
64.468,-0.57263083,2.65035490,303.92675781,-64.58681,76.62624,-21.16877,0.00052,-0.00103,-0.00005,0.04840,0.26804,2.26807,0.00298,0.00856,-0.04347,1.00000,0.00000,0.00346,0.00000,-0.00386,0.18924,0.00382,0.18924
64.502,-0.57263116,2.65035536,304.60620117,-64.60452,76.63721,-21.16467,0.00057,-0.00104,0.00006,0.04843,0.26833,2.26664,-0.00162,0.00842,-0.04245,1.00000,0.00000,0.00346,0.00000,-0.00386,0.17526,0.00382,0.17526
64.535,-0.57263150,2.65035584,305.31216431,-64.62186,76.64900,-21.16018,0.00061,-0.00104,0.00018,0.04830,0.26861,2.26524,-0.00612,0.00844,-0.04136,1.00000,0.00000,0.00346,0.00000,-0.00386,0.17554,0.00382,0.17554
64.568,-0.57263184,2.65035632,306.01919556,-64.63867,76.66169,-21.15595,0.00065,-0.00103,0.00033,0.04802,0.26889,2.26388,-0.01078,0.00808,-0.04024,1.00000,0.00000,0.00346,0.00000,-0.00386,0.17554,0.00382,0.17554
64.602,-0.57263218,2.65035680,306.72564697,-64.65507,76.67517,-21.15119,0.00068,-0.00100,0.00049,0.04758,0.26915,2.26256,-0.01529,0.00792,-0.03904,1.00000,0.00000,0.00346,0.00000,-0.00386,0.16189,0.00382,0.16189
64.635,-0.57263252,2.65035727,307.41986084,-64.67101,76.68949,-21.14635,0.00069,-0.00096,0.00066,0.04700,0.26941,2.26128,-0.01971,0.00749,-0.03777,1.00000,0.00000,0.00346,0.00000,-0.00386,0.16208,0.00382,0.16208
64.668,-0.57263286,2.65035775,308.12792969,-64.68642,76.70462,-21.14099,0.00070,-0.00091,0.00084,0.04627,0.26966,2.26004,-0.02403,0.00729,-0.03641,1.00000,0.00000,0.00346,0.00000,-0.00386,0.16208,0.00382,0.16208
64.702,-0.57263320,2.65035823,308.83306885,-64.70121,76.72063,-21.13583,0.00070,-0.00086,0.00104,0.04539,0.26989,2.25885,-0.02850,0.00681,-0.03499,1.00000,0.00000,0.00346,0.00000,-0.00386,0.16208,0.00382,0.16208
64.735,-0.57263354,2.65035871,309.53143311,-64.71546,76.73746,-21.13008,0.00069,-0.00079,0.00125,0.04437,0.27012,2.25771,-0.03281,0.00658,-0.03348,1.00000,0.00000,0.00346,0.00000,-0.00386,0.16208,0.00382,0.16208
64.768,-0.57263388,2.65035918,310.23495483,-64.72924,76.75508,-21.12416,0.00067,-0.00071,0.00147,0.04321,0.27033,2.25662,-0.03699,0.00611,-0.03192,1.00000,0.00000,0.00346,0.00000,-0.00386,0.14879,0.00382,0.14879
64.802,-0.57263422,2.65035966,310.94046021,-64.74251,76.77350,-21.11771,0.00063,-0.00063,0.00169,0.04191,0.27053,2.25558,-0.04106,0.00586,-0.03030,1.00000,0.00000,0.00346,0.00000,-0.00386,0.14884,0.00382,0.14884
64.835,-0.57263456,2.65036014,311.63580322,-64.75523,76.79280,-21.11146,0.00059,-0.00054,0.00192,0.04047,0.27072,2.25460,-0.04518,0.00529,-0.02863,1.00000,0.00000,0.00346,0.00000,-0.00386,0.14884,0.00382,0.14884
64.868,-0.57263490,2.65036062,312.34637451,-64.76756,76.81283,-21.10458,0.00054,-0.00044,0.00214,0.03890,0.27089,2.25367,-0.04897,0.00494,-0.02691,1.00000,0.00000,0.00346,0.00000,-0.00386,0.13577,0.00382,0.13577
64.902,-0.57263524,2.65036110,313.05145264,-64.77959,76.83356,-21.09752,0.00048,-0.00035,0.00235,0.03721,0.27104,2.25280,-0.05243,0.00433,-0.02515,1.00000,0.00000,0.00346,0.00000,-0.00386,0.13581,0.00382,0.13581
64.935,-0.57263557,2.65036157,313.74548340,-64.79134,76.85495,-21.08988,0.00041,-0.00025,0.00254,0.03541,0.27118,2.25199,-0.05551,0.00394,-0.02334,1.00000,0.00000,0.00346,0.00000,-0.00386,0.13581,0.00382,0.13581
64.968,-0.57263592,2.65036205,314.45629883,-64.80279,76.87704,-21.08235,0.00033,-0.00015,0.00271,0.03351,0.27130,2.25125,-0.05839,0.00322,-0.02153,1.00000,0.00000,0.00346,0.00000,-0.00386,0.13581,0.00382,0.13581
65.002,-0.57263626,2.65036253,315.16021729,-64.81409,76.89973,-21.07413,0.00025,-0.00006,0.00285,0.03152,0.27140,2.25056,-0.06081,0.00270,-0.01973,1.00000,0.00000,0.00346,0.00000,-0.00386,0.13581,0.00382,0.13581
65.035,-0.57263659,2.65036300,315.85708618,-64.82528,76.92307,-21.06567,0.00016,0.00002,0.00296,0.02946,0.27148,2.24993,-0.06287,0.00189,-0.01796,1.00000,0.00000,0.00346,0.00000,-0.00386,0.12297,0.00382,0.12297
65.068,-0.57263694,2.65036348,316.56295776,-64.83628,76.94706,-21.05654,0.00008,0.00009,0.00305,0.02733,0.27153,2.24936,-0.06467,0.00125,-0.01621,1.00000,0.00000,0.00346,0.00000,-0.00386,0.12298,0.00382,0.12298
65.102,-0.57263728,2.65036396,317.26947021,-64.84703,76.97183,-21.04737,-0.00002,0.00016,0.00313,0.02515,0.27156,2.24885,-0.06643,0.00024,-0.01451,1.00000,0.00000,0.00346,0.00000,-0.00386,0.12298,0.00382,0.12298
65.135,-0.57263761,2.65036443,317.96542358,-64.85754,76.99736,-21.03740,-0.00012,0.00022,0.00321,0.02290,0.27156,2.24839,-0.06800,-0.00056,-0.01284,1.00000,0.00000,0.00346,0.00000,-0.00386,0.11033,0.00382,0.11033
65.168,-0.57263796,2.65036492,318.67340088,-64.86784,77.02363,-21.02696,-0.00022,0.00026,0.00327,0.02061,0.27152,2.24799,-0.06945,-0.00162,-0.01121,1.00000,0.00000,0.00346,0.00000,-0.00386,0.11033,0.00382,0.11033
65.202,-0.57263830,2.65036540,319.38037109,-64.87792,77.05061,-21.01560,-0.00031,0.00030,0.00333,0.01828,0.27145,2.24764,-0.07078,-0.00242,-0.00962,1.00000,0.00000,0.00346,0.00000,-0.00386,0.11033,0.00382,0.11033
65.235,-0.57263863,2.65036587,320.07351685,-64.88779,77.07832,-21.00382,-0.00042,0.00034,0.00339,0.01589,0.27136,2.24735,-0.07208,-0.00346,-0.00808,1.00000,0.00000,0.00346,0.00000,-0.00386,0.11033,0.00382,0.11033
65.268,-0.57263898,2.65036635,320.78070068,-64.89746,77.10670,-20.99092,-0.00051,0.00037,0.00343,0.01347,0.27123,2.24710,-0.07320,-0.00417,-0.00657,1.00000,0.00000,0.00346,0.00000,-0.00386,0.11033,0.00382,0.11033
65.302,-0.57263932,2.65036683,321.48260498,-64.90710,77.13573,-20.97728,-0.00060,0.00039,0.00346,0.01102,0.27108,2.24691,-0.07407,-0.00510,-0.00512,1.00000,0.00000,0.00346,0.00000,-0.00386,0.09789,0.00382,0.09789
65.335,-0.57263966,2.65036730,322.17675781,-64.91679,77.16529,-20.96249,-0.00069,0.00040,0.00346,0.00854,0.27090,2.24676,-0.07453,-0.00571,-0.00370,1.00000,0.00000,0.00346,0.00000,-0.00386,0.09783,0.00382,0.09783
65.368,-0.57264000,2.65036779,322.88192749,-64.92682,77.19527,-20.94701,-0.00076,0.00040,0.00340,0.00606,0.27069,2.24666,-0.07436,-0.00662,-0.00233,1.00000,0.00000,0.00346,0.00000,-0.00386,0.09783,0.00382,0.09783
65.402,-0.57264034,2.65036827,323.58422852,-64.93699,77.22571,-20.93026,-0.00082,0.00039,0.00331,0.00359,0.27047,2.24660,-0.07383,-0.00716,-0.00100,1.00000,0.00000,0.00346,0.00000,-0.00386,0.08546,0.00382,0.08546
65.435,-0.57264068,2.65036874,324.27856445,-64.94713,77.25694,-20.91268,-0.00088,0.00037,0.00322,0.00113,0.27021,2.24659,-0.07331,-0.00802,0.00027,1.00000,0.00000,0.00346,0.00000,-0.00386,0.08548,0.00382,0.08548
65.468,-0.57264102,2.65036923,324.98443604,-64.95737,77.28900,-20.89399,-0.00094,0.00034,0.00313,-0.00130,0.26993,2.24662,-0.07273,-0.00890,0.00149,1.00000,0.00000,0.00346,0.00000,-0.00386,0.08548,0.00382,0.08548
65.502,-0.57264136,2.65036971,325.68185425,-64.96760,77.32164,-20.87429,-0.00099,0.00031,0.00304,-0.00371,0.26962,2.24669,-0.07209,-0.00974,0.00265,1.00000,0.00000,0.00346,0.00000,-0.00386,0.08548,0.00382,0.08548
65.535,-0.57264170,2.65037018,326.36907959,-64.97788,77.35500,-20.85313,-0.00104,0.00028,0.00295,-0.00611,0.26928,2.24680,-0.07140,-0.01046,0.00375,1.00000,0.00000,0.00346,0.00000,-0.00386,0.08548,0.00382,0.08548
65.568,-0.57264204,2.65037067,327.06887817,-64.98817,77.38891,-20.83086,-0.00108,0.00025,0.00286,-0.00847,0.26893,2.24694,-0.07065,-0.01106,0.00479,1.00000,0.00000,0.00346,0.00000,-0.00386,0.07329,0.00382,0.07329
65.602,-0.57264239,2.65037115,327.76879883,-64.99853,77.42340,-20.80697,-0.00110,0.00023,0.00276,-0.01081,0.26855,2.24711,-0.06985,-0.01140,0.00577,1.00000,0.00000,0.00346,0.00000,-0.00386,0.07325,0.00382,0.07325
65.635,-0.57264273,2.65037163,328.46032715,-65.00896,77.45836,-20.78185,-0.00111,0.00021,0.00266,-0.01313,0.26817,2.24732,-0.06898,-0.01157,0.00668,1.00000,0.00000,0.00346,0.00000,-0.00386,0.07325,0.00382,0.07325
65.668,-0.57264307,2.65037211,329.15383911,-65.01950,77.49392,-20.75515,-0.00112,0.00020,0.00256,-0.01541,0.26778,2.24756,-0.06807,-0.01156,0.00754,1.00000,0.00000,0.00346,0.00000,-0.00386,0.06104,0.00382,0.06104
65.702,-0.57264341,2.65037260,329.85070801,-65.03016,77.52999,-20.72738,-0.00111,0.00019,0.00245,-0.01767,0.26740,2.24782,-0.06711,-0.01148,0.00833,1.00000,0.00000,0.00346,0.00000,-0.00386,0.06113,0.00382,0.06113
65.735,-0.57264375,2.65037308,330.53814697,-65.04105,77.56667,-20.69819,-0.00110,0.00019,0.00235,-0.01989,0.26702,2.24811,-0.06610,-0.01133,0.00906,1.00000,0.00000,0.00346,0.00000,-0.00386,0.06113,0.00382,0.06113
65.769,-0.57264409,2.65037356,331.22283936,-65.05219,77.60384,-20.66804,-0.00109,0.00018,0.00224,-0.02207,0.26664,2.24843,-0.06501,-0.01124,0.00974,1.00000,0.00000,0.00346,0.00000,-0.00386,0.06113,0.00382,0.06113
65.802,-0.57264444,2.65037404,331.91424561,-65.06357,77.64163,-20.63657,-0.00107,0.00017,0.00214,-0.02422,0.26627,2.24876,-0.06390,-0.01109,0.01035,1.00000,0.00000,0.00346,0.00000,-0.00386,0.06113,0.00382,0.06113
65.835,-0.57264478,2.65037452,332.60290527,-65.07509,77.67982,-20.60423,-0.00105,0.00016,0.00203,-0.02633,0.26590,2.24911,-0.06275,-0.01076,0.01090,1.00000,0.00000,0.00346,0.00000,-0.00386,0.04903,0.00382,0.04903
65.869,-0.57264512,2.65037500,333.28405762,-65.08669,77.71827,-20.57028,-0.00101,0.00018,0.00193,-0.02840,0.26556,2.24949,-0.06157,-0.00997,0.01138,1.00000,0.00000,0.00346,0.00000,-0.00386,0.04910,0.00382,0.04910
65.902,-0.57264546,2.65037549,333.97109985,-65.09877,77.75712,-20.53572,-0.00096,0.00019,0.00181,-0.03043,0.26524,2.24987,-0.06006,-0.00945,0.01182,1.00000,0.00000,0.00346,0.00000,-0.00386,0.04910,0.00382,0.04910
65.935,-0.57264580,2.65037597,334.65802002,-65.11132,77.79620,-20.50013,-0.00090,0.00020,0.00167,-0.03240,0.26494,2.25027,-0.05820,-0.00869,0.01220,1.00000,0.00000,0.00346,0.00000,-0.00386,0.03713,0.00382,0.03713
65.969,-0.57264614,2.65037645,335.33407593,-65.12440,77.83552,-20.46398,-0.00084,0.00019,0.00152,-0.03431,0.26466,2.25069,-0.05595,-0.00815,0.01254,1.00000,0.00000,0.00346,0.00000,-0.00386,0.03715,0.00382,0.03715
66.002,-0.57264648,2.65037694,336.01779175,-65.13795,77.87500,-20.42695,-0.00077,0.00019,0.00136,-0.03613,0.26440,2.25111,-0.05338,-0.00735,0.01282,1.00000,0.00000,0.00346,0.00000,-0.00386,0.03715,0.00382,0.03715
66.035,-0.57264682,2.65037742,336.69079590,-65.15200,77.91469,-20.38966,-0.00069,0.00018,0.00119,-0.03786,0.26416,2.25154,-0.05053,-0.00681,0.01306,1.00000,0.00000,0.00346,0.00000,-0.00386,0.03715,0.00382,0.03715
